RunID,Power,TurnNum,Phase,InteractionType,CharLength,TokenCount,PromptSnippet
run_20250418_144816,AUSTRIA,59,S1907M,NEGOTIATION_ROUND_1,8927,2331,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,60,S1907M,NEGOTIATION_ROUND_2,9637,2487,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,61,S1907M,ORDER_SUBMISSION,9399,2474,"You are AUSTRIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A BUD, A BUL   ..."
run_20250418_144816,AUSTRIA,62,F1907M,NEGOTIATION_ROUND_1,9148,2377,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,63,F1907M,NEGOTIATION_ROUND_2,10151,2605,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,64,F1907M,ORDER_SUBMISSION,9678,2542,"You are AUSTRIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A BUD, A BUL   ..."
run_20250418_144816,AUSTRIA,65,F1907R,NEGOTIATION_ROUND_1,9030,2360,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,66,F1907R,NEGOTIATION_ROUND_2,9978,2569,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,67,F1907R,ORDER_SUBMISSION,9441,2477,"You are AUSTRIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A BUD, A SER   ..."
run_20250418_144816,AUSTRIA,68,W1907A,ORDER_SUBMISSION,8487,2305,"You are AUSTRIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A BUD, A SER   ..."
run_20250418_144816,AUSTRIA,69,S1908M,NEGOTIATION_ROUND_1,8769,2288,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,70,S1908M,NEGOTIATION_ROUND_2,9867,2524,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,71,S1908M,ORDER_SUBMISSION,9401,2463,"You are AUSTRIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A BUD, A SER   ..."
run_20250418_144816,AUSTRIA,72,F1908M,NEGOTIATION_ROUND_1,8624,2256,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,73,F1908M,NEGOTIATION_ROUND_2,9665,2487,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,74,F1908M,ORDER_SUBMISSION,9423,2486,"You are AUSTRIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A BUD, A SER   ..."
run_20250418_144816,AUSTRIA,75,F1908R,NEGOTIATION_ROUND_1,8842,2317,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,76,F1908R,NEGOTIATION_ROUND_2,9697,2517,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,77,F1908R,ORDER_SUBMISSION,9388,2494,"You are AUSTRIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A BUD, A SER   ..."
run_20250418_144816,AUSTRIA,78,S1909M,NEGOTIATION_ROUND_1,8770,2316,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,79,S1909M,NEGOTIATION_ROUND_2,9994,2602,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,80,S1909M,ORDER_SUBMISSION,9172,2449,"You are AUSTRIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A BUD, A SER   ..."
run_20250418_144816,AUSTRIA,81,S1909R,NEGOTIATION_ROUND_1,8329,2234,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,82,S1909R,NEGOTIATION_ROUND_2,9303,2454,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,83,S1909R,ORDER_SUBMISSION,8978,2416,"You are AUSTRIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A BUD, A SER   ..."
run_20250418_144816,AUSTRIA,84,F1909M,NEGOTIATION_ROUND_1,8454,2254,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,85,F1909M,NEGOTIATION_ROUND_2,9349,2465,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,86,F1909M,ORDER_SUBMISSION,9260,2496,"You are AUSTRIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A BUD, A SER   ..."
run_20250418_144816,AUSTRIA,87,W1909A,ORDER_SUBMISSION,8218,2285,"You are AUSTRIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A BUD, A BUL   ..."
run_20250418_144816,AUSTRIA,88,S1910M,NEGOTIATION_ROUND_1,8306,2225,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,89,S1910M,NEGOTIATION_ROUND_2,9268,2437,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,90,S1910M,ORDER_SUBMISSION,9160,2440,"You are AUSTRIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A BUD, A BUL   ..."
run_20250418_144816,AUSTRIA,91,F1910M,NEGOTIATION_ROUND_1,8179,2190,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,92,F1910M,NEGOTIATION_ROUND_2,9226,2412,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,93,F1910M,ORDER_SUBMISSION,9011,2403,"You are AUSTRIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A BUD, A BUL   ..."
run_20250418_144816,AUSTRIA,94,W1910A,ORDER_SUBMISSION,8058,2242,"You are AUSTRIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A BUD, A BUL   ..."
run_20250418_144816,AUSTRIA,95,S1911M,NEGOTIATION_ROUND_1,8345,2215,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,96,S1911M,NEGOTIATION_ROUND_2,9009,2366,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,97,S1911M,ORDER_SUBMISSION,8986,2385,"You are AUSTRIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A BUD, A BUL   ..."
run_20250418_144816,AUSTRIA,98,F1911M,NEGOTIATION_ROUND_1,8077,2149,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,99,F1911M,NEGOTIATION_ROUND_2,9269,2418,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,100,F1911M,ORDER_SUBMISSION,9130,2415,"You are AUSTRIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A BUL, A SER   ..."
run_20250418_144816,AUSTRIA,101,W1911A,ORDER_SUBMISSION,8024,2217,"You are AUSTRIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A BUL, A SER   ..."
run_20250418_144816,AUSTRIA,102,S1912M,NEGOTIATION_ROUND_1,8181,2175,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,103,S1912M,NEGOTIATION_ROUND_2,9225,2413,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,104,S1912M,ORDER_SUBMISSION,8442,2285,"You are AUSTRIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A BUL, A SER, A..."
run_20250418_144816,AUSTRIA,105,F1912M,NEGOTIATION_ROUND_1,7765,2080,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,106,F1912M,NEGOTIATION_ROUND_2,8878,2336,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,107,F1912M,ORDER_SUBMISSION,9689,2540,"You are AUSTRIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A BUL, A SER, A..."
run_20250418_144816,AUSTRIA,108,F1912R,NEGOTIATION_ROUND_1,7916,2117,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,109,F1912R,NEGOTIATION_ROUND_2,9383,2451,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,110,F1912R,ORDER_SUBMISSION,8072,2200,"You are AUSTRIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A BUL, A SER, A..."
run_20250418_144816,AUSTRIA,111,S1913M,NEGOTIATION_ROUND_1,8268,2205,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,112,S1913M,NEGOTIATION_ROUND_2,9625,2499,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,113,S1913M,ORDER_SUBMISSION,9022,2431,"You are AUSTRIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A BUL, A SER, A..."
run_20250418_144816,AUSTRIA,114,F1913M,NEGOTIATION_ROUND_1,7957,2144,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,115,F1913M,NEGOTIATION_ROUND_2,9306,2449,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,116,F1913M,ORDER_SUBMISSION,9711,2576,"You are AUSTRIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A BUL, A SER, A..."
run_20250418_144816,AUSTRIA,117,F1913R,NEGOTIATION_ROUND_1,8213,2213,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,118,F1913R,NEGOTIATION_ROUND_2,9606,2520,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,119,F1913R,ORDER_SUBMISSION,9234,2480,"You are AUSTRIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A BUL, A GRE, A..."
run_20250418_144816,AUSTRIA,120,W1913A,ORDER_SUBMISSION,8405,2324,"You are AUSTRIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A BUL, A GRE, A..."
run_20250418_144816,AUSTRIA,121,S1914M,NEGOTIATION_ROUND_1,8708,2325,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,122,S1914M,NEGOTIATION_ROUND_2,10052,2634,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,123,S1914M,ORDER_SUBMISSION,9497,2569,"You are AUSTRIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A BUL, A GRE, A..."
run_20250418_144816,AUSTRIA,124,S1914R,NEGOTIATION_ROUND_1,8615,2312,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,125,S1914R,NEGOTIATION_ROUND_2,9815,2570,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,126,S1914R,ORDER_SUBMISSION,10341,2724,"You are AUSTRIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A GRE, A VIE, A..."
run_20250418_144816,AUSTRIA,127,F1914M,NEGOTIATION_ROUND_1,9230,2448,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,128,F1914M,NEGOTIATION_ROUND_2,11348,2926,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,129,F1914M,ORDER_SUBMISSION,11744,3056,"You are AUSTRIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A GRE, A VIE, A..."
run_20250418_144816,AUSTRIA,130,W1914A,ORDER_SUBMISSION,10124,2735,"You are AUSTRIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A GRE, A VIE, A..."
run_20250418_144816,AUSTRIA,131,S1915M,NEGOTIATION_ROUND_1,10496,2731,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,132,S1915M,NEGOTIATION_ROUND_2,12914,3260,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,133,S1915M,ORDER_SUBMISSION,12575,3234,"You are AUSTRIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A GRE, A VIE, A..."
run_20250418_144816,AUSTRIA,134,S1915R,NEGOTIATION_ROUND_1,11439,2953,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,135,S1915R,NEGOTIATION_ROUND_2,13767,3472,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,136,S1915R,ORDER_SUBMISSION,14026,3560,"You are AUSTRIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A GRE, A VIE, A..."
run_20250418_144816,AUSTRIA,137,F1915M,NEGOTIATION_ROUND_1,12227,3133,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,138,F1915M,NEGOTIATION_ROUND_2,14472,3633,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,139,F1915M,ORDER_SUBMISSION,14884,3771,"You are AUSTRIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A GRE, A VIE, A..."
run_20250418_144816,AUSTRIA,140,F1915R,NEGOTIATION_ROUND_1,13594,3438,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,141,F1915R,NEGOTIATION_ROUND_2,14876,3734,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,142,F1915R,ORDER_SUBMISSION,14506,3675,"You are AUSTRIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A GRE, A VIE, A..."
run_20250418_144816,AUSTRIA,143,W1915A,ORDER_SUBMISSION,13331,3477,"You are AUSTRIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A GRE, A VIE, A..."
run_20250418_144816,AUSTRIA,144,S1916M,NEGOTIATION_ROUND_1,13620,3442,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,145,S1916M,NEGOTIATION_ROUND_2,15616,3886,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,146,S1916M,ORDER_SUBMISSION,15792,3966,"You are AUSTRIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A GRE, A VIE, A..."
run_20250418_144816,AUSTRIA,147,F1916M,NEGOTIATION_ROUND_1,14858,3716,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,148,F1916M,NEGOTIATION_ROUND_2,16858,4164,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,149,F1916M,ORDER_SUBMISSION,17215,4317,"You are AUSTRIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A GRE, A VIE, A..."
run_20250418_144816,AUSTRIA,150,W1916A,ORDER_SUBMISSION,15768,4048,"You are AUSTRIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A VIE, A TRI, A..."
run_20250418_144816,AUSTRIA,151,S1917M,NEGOTIATION_ROUND_1,16044,4026,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,152,S1917M,NEGOTIATION_ROUND_2,17159,4284,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,153,S1917M,ORDER_SUBMISSION,17260,4362,"You are AUSTRIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A VIE, A TRI, A..."
run_20250418_144816,AUSTRIA,154,S1917R,NEGOTIATION_ROUND_1,16076,4031,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,155,S1917R,NEGOTIATION_ROUND_2,17350,4314,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,156,S1917R,ORDER_SUBMISSION,17880,4449,"You are AUSTRIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A VIE, A ALB, A..."
run_20250418_144816,AUSTRIA,157,F1917M,NEGOTIATION_ROUND_1,16983,4211,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,158,F1917M,NEGOTIATION_ROUND_2,18930,4654,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,159,F1917M,ORDER_SUBMISSION,18890,4687,"You are AUSTRIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A VIE, A ALB, A..."
run_20250418_144816,AUSTRIA,160,W1917A,ORDER_SUBMISSION,17342,4389,"You are AUSTRIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A VIE, A BUD, A..."
run_20250418_144816,AUSTRIA,161,S1918M,NEGOTIATION_ROUND_1,17851,4416,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,162,S1918M,NEGOTIATION_ROUND_2,19494,4781,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,163,S1918M,ORDER_SUBMISSION,19199,4743,"You are AUSTRIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A VIE, A BUD, A..."
run_20250418_144816,AUSTRIA,164,S1918R,NEGOTIATION_ROUND_1,18241,4505,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,165,S1918R,NEGOTIATION_ROUND_2,19959,4886,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,166,S1918R,ORDER_SUBMISSION,19239,4743,"You are AUSTRIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A VIE, A BUD, A..."
run_20250418_144816,AUSTRIA,167,F1918M,NEGOTIATION_ROUND_1,18415,4547,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,168,F1918M,NEGOTIATION_ROUND_2,19979,4907,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
run_20250418_144816,AUSTRIA,169,F1918M,ORDER_SUBMISSION,20425,5022,"You are AUSTRIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A VIE, A BUD, A..."
run_20250418_144816,AUSTRIA,170,W1918A,ORDER_SUBMISSION,19450,4869,"You are AUSTRIA, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A VIE, A BUD, A..."
run_20250418_144816,AUSTRIA,171,S1919M,NEGOTIATION_ROUND_1,19683,4817,"You are AUSTRIA, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in nego..."
